,name,description,score,address,latitude,longitude,short_url
321,"Le Verger des Châteaux, The Originals Relais (Inter-Hotel)","[""Installé sur la route des vins, au cœur de l'Alsace, Le Verger des Châteaux, The Originals Relais (Inter-Hotel) comprend un jardin et des chambres avec une salle de bains privative dotée d'un..."", '746 expériences vécues']","['8,0']","2 Route Romaine, 67650 Dieffenthal, France",48.30655512,7.41947293,https://www.booking.com/hotel/fr/le-verger-des-chateaux.fr.html?aid=304142
322,Le Vieux Carré,"[""L'hôtel Le Vieux Carré est situé dans le centre de Rouen, dans une zone piétonne, à seulement 850\xa0mètres de la gare de Rouen-Rive-Droite. "", '1 061 expériences vécues']","['8,2']","34 rue Ganterie, 76000 Rouen, France",49.44332714,1.09457396,https://www.booking.com/hotel/fr/le-vieux-carre.fr.html?aid=304142
323,Le Vivier,"[""Situé à Amiens, à moins de 1,9 km du Zénith, l'établissement Le Vivier propose un service d'enregistrement et de départ rapides, des chambres pour les personnes souffrant d'allergies, un restaurant,..."", '271 expériences vécues']","['8,4']","593 rue de rouen, 80000 Amiens, France",49.885365,2.269669,https://www.booking.com/hotel/fr/le-vivier-amiens.fr.html?aid=304142
324,Le Grand Hotel,"[""Le Grand Hôtel est situé en face de la gare de Strasbourg, à 10 minutes à pied du centre-ville et de la place Kléber. Il dispose d'un bar, d'une terrasse et d'une connexion Wi-Fi gratuite. "", '4 171 expériences vécues']","['8,3']","12, Place de la Gare, 67000 Strasbourg, France",48.58469688,7.736561,https://www.booking.com/hotel/fr/legrandhotel.fr.html?aid=304142
325,Hôtel Le Pré Galoffre,"[""L'Hôtel Le Pré Galoffre vous accueille dans un cadre rural paisible, à 10 minutes en voiture du centre de Nîmes. "", '794 expériences vécues']","['8,4']","3115 Route De Générac, 30900 Nîmes, France",43.78858215,4.35380258,https://www.booking.com/hotel/fr/lepregaloffrenimes.fr.html?aid=304142
326,Les Appartements Saint-Martin,"['Hébergement géré par un particulier', ""Bénéficiant d’un emplacement pratique dans le centre de Colmar, à proximité de la collégiale Saint-Martin, du musée Bartholdi ainsi que de l'église protestante Saint-Matthieu, l'établissement Les..."", '90 expériences vécues']","['9,6']","5 rue des Marchands, 68000 Colmar, France",48.07727504,7.35707672,https://www.booking.com/hotel/fr/les-appartements-saint-martin.fr.html?aid=304142
327,Les Augustins,"[""Situé à Amiens, à proximité du musée Berny, du parc des jardins flottants et du tribunal de grande instance d'Amiens, l'établissement Les Augustins propose une connexion Wi-Fi gratuite. "", '773 expériences vécues']","['8,0']","8 Rue des Augustins, 80000 Amiens, France",49.894229,2.305778,https://www.booking.com/hotel/fr/les-augustins-amiens.fr.html?aid=304142
328,Hôtel des Augustins,"[""Situé à côté du célèbre cours Mirabeau, au cœur de la vieille ville d'Aix-en-Provence, l'Hôtel Les Augustins se trouve dans les murs d'un couvent datant du XIIe siècle. "", '1 427 expériences vécues']","['8,2']","3 Rue De La Masse, 13100 Aix-en-Provence, France",43.52688664,5.44727147,https://www.booking.com/hotel/fr/les-augustins.fr.html?aid=304142
329,Les Bastides de Chanteraine,"[""Situé à Aiguines, l'établissement Les Bastides de Chanteraine propose des hébergements avec une piscine extérieure, un restaurant et un bar. "", '175 expériences vécues']","['8,3']","Chanteraine, 83630 Aiguines, France",43.76273431,6.21918202,https://www.booking.com/hotel/fr/les-bastides-de-chanteraine.fr.html?aid=304142
330,Les Canyons du Verdon,"[""Situé dans le parc régional du Verdon, l'établissement Les Canyons du Verdon dispose d'une piscine extérieure avec chaises longues, d'un jardin et d’un terrain de pétanque. "", '1 000 expériences vécues']","['7,3']","Boulevard Saint Michel, 04120 Castellane, France",43.85067238,6.50822997,https://www.booking.com/hotel/fr/les-canyons-du-verdon.fr.html?aid=304142
331,Les chambres du domaine,"['Hébergement géré par un particulier', ""Situé à Eguisheim, en Alsace, avec le marché de Noël d'Eguisheim Situé à proximité, l'établissement Les chambres du domaine propose gratuitement une connexion Wi-Fi et un parking privé. "", '84 expériences vécues']","['9,3']","3 Cour Unterlinden, 68420 Eguisheim, France",48.042963,7.307216,https://www.booking.com/hotel/fr/les-chambres-du-domaine.fr.html?aid=304142
332,Les Granges d'Ignaux,"[""Situé à Ignaux, à 43 km de Soldeu, l'établissement Les Granges d'Ignaux propose un salon commun et une connexion Wi-Fi gratuite. "", '154 expériences vécues']","['8,4']","4 chemin de l'Ecole, 09110 Ignaux, France",42.7319257,1.83929687,https://www.booking.com/hotel/fr/les-granges-d-39-ignaux.fr.html?aid=304142
333,Les Initiés,"[""Installé au cœur du centre historique de Rouen, l'établissement Les Initiés est situé à seulement 10 minutes à pied de la gare de Rouen-Rive-Droite et à 3 km du stade Kindarena. "", '1 434 expériences vécues']","['8,3']","45 Rue Aux Juifs, 76000 Rouen, France",49.44197641,1.09243892,https://www.booking.com/hotel/fr/les-inities-rouen.fr.html?aid=304142
334,Les Lodges Sainte-Victoire Hotel & Spa,"[""Installé dans un parc de 5 hectares comprenant des vignobles et des oliviers, l'hôtel décoré avec élégance Les Lodges Sainte-Victoire Hotel & Spa est aménagé dans un bâtiment datant du XVIIIe siècle. "", '522 expériences vécues']","['9,1']","2250 ROUTE CEZANNE, 13100 Aix-en-Provence, France",43.5211698,5.49659729,https://www.booking.com/hotel/fr/les-lodges-sainte-victoire.fr.html?aid=304142
335,Hotel Les Palmiers En Camargue,"[""Doté d'une connexion Wi-Fi gratuite, l'Hotel Les Palmiers En Camargue est situé à Saintes-Maries-de-la-Mer, à 100 mètres des plages de sable et à 200 mètres de l'église des Saintes-Maries. "", '1 333 expériences vécues']","['8,1']","16 Rue Alphonse Daudet, 13460 Les Saintes-Maries-de-la-Mer, France",43.45106618,4.42509368,https://www.booking.com/hotel/fr/les-palmiers-en-camargue.fr.html?aid=304142
336,Boutique Hôtel des Remparts & Spa,"[""Aménagé dans une ancienne base militaire datant du XVIIIe siècle, au sein des remparts médiévaux d'Aigues-Mortes, le Boutique Hôtel des Remparts & Spa est un établissement raffiné, doté d'un bar et..."", '263 expériences vécues']","['9,6']","6, Place Anatole France, 30220 Aigues-Mortes, France",43.56803552,4.1903438,https://www.booking.com/hotel/fr/les-remparts-aigues-mortes.fr.html?aid=304142
337,Les Rizières,"[""Installé près d'un étang, l'hôtel Les Rizières est situé à 2,8 km de Saintes-Maries-de-la-Mer et à 2,4 km du parc ornithologique de Pont-de-Gau avec ses flamants roses. "", '508 expériences vécues']","['8,2']","Route D'Arles, 13460 Les Saintes-Maries-de-la-Mer, France",43.47103999,4.41058695,https://www.booking.com/hotel/fr/les-rizieres.fr.html?aid=304142
338,Les Roches Brunes,"[""Situé à Collioure, à 100 mètres de la plage de Balette, l'établissement Les Roches Brunes propose un hébergement en bord de mer, un restaurant, un bar et un jardin. "", '234 expériences vécues']","['9,0']","Route de Port-Vendres, 66190 Collioure, France",42.52534777,3.09032446,https://www.booking.com/hotel/fr/les-roches-brunes-collioure.fr.html?aid=304142
339,"Les Sablons - Très Bel Appartement , Lumineux","[""Situé à Saint-Malo, l'établissement Les Sablons - Très Bel Appartement, Lumineux propose un restaurant, une connexion Wi-Fi gratuite et une vue sur la mer. "", '95 expériences vécues']","['9,4']","7 Rue des Bas Sablons, 35400 Saint-Malo, France",48.6378322,-2.0188143,https://www.booking.com/hotel/fr/les-sablons-tres-bel-appartement-lumineux.fr.html?aid=304142
340,Les Suites de Collioure,"[""Situé à Collioure, à 200 mètres de la plage de Port Avall et à 350 mètres de celle de Boramar, l'établissement Les Suites de Collioure propose une vue sur la ville et une connexion Wi-Fi gratuite. "", '134 expériences vécues']","['9,4']","16 avenue du Général de Gaulle, 66190 Collioure, France",42.52439,3.082726,https://www.booking.com/hotel/fr/les-suites-de-collioure.fr.html?aid=304142
341,Les Suites du Cours & Spa,"[""Installé sur le cours Mirabeau d'Aix-en-Provence, à 600 mètres de la cathédrale Saint-Sauveur, l'établissement Les Suites du Cours & Spa inclut un spa et une connexion Wi-Fi gratuite dans l'ensemble..."", '412 expériences vécues']","['9,2']","37 Cours Mirabeau, 13100 Aix-en-Provence, France",43.52697234,5.44928754,https://www.booking.com/hotel/fr/les-suites-du-cours.fr.html?aid=304142
342,Les suites sainte claire,"['Hébergement géré par un particulier', ""Situé à Annecy, l'établissement Les suites sainte claire propose des hébergements dotés d'une connexion Wi-Fi gratuite et d'une télévision à écran plat. "", '234 expériences vécues']","['9,5']","16 Rue Sainte-Claire, 74000 Annecy, France",45.89840097,6.12471916,https://www.booking.com/hotel/fr/les-suites-sainte-claire.fr.html?aid=304142
343,Les Toits du Capitole - Loft de standing 65 m2 - Parking en option,"[""L'établissement Les Toits du Capitole est un loft spacieux et moderne situé à Toulouse, à 45 mètres de la place du Capitole. Une connexion Wi-Fi est disponible gratuitement. "", '70 expériences vécues']","['9,4']","6, rue des Lois, 31000 Toulouse, France",43.60510201,1.44236863,https://www.booking.com/hotel/fr/les-toits-du-capitole-toulouse.fr.html?aid=304142
344,La Petite Rade Hôtel,"[""Installé au Havre, à quelques pas de la côte, l'établissement La Petite Rade Hôtel offre une vue panoramique sur la mer et dispose d'un accès direct à la plage ainsi que d'une connexion Wi-Fi..."", '460 expériences vécues']","['7,3']","3 Place Clemenceau, Sainte-Adresse, 76310 Le Havre, France",49.50238471,0.08598089,https://www.booking.com/hotel/fr/les-voiles-sur-le-front-de-mer.fr.html?aid=304142
345,Le Mas des Citronniers,"['Situé dans le centre de Collioure, à seulement 250 mètres de la plage, le Mas des Citronniers propose des chambres climatisées dans un bâtiment traditionnel catalan. ', '845 expériences vécues']","['8,0']","22 Avenue de La Republique, 66190 Collioure, France",42.52538159,3.08256391,https://www.booking.com/hotel/fr/lesmasdescitronniers.fr.html?aid=304142
346,Lh Rooms Location,"[""Situé au Havre, en Haute-Normandie, à proximité des docks Vauban et de l'université du Havre, le Lh Rooms Location propose des hébergements avec connexion Wi-Fi gratuite. "", '84 expériences vécues']","['7,3']","64 Rue de Pressensé, 76600 Le Havre, France",49.496706,0.152229,https://www.booking.com/hotel/fr/lh-rooms-location.fr.html?aid=304142
347,Hotel Lille Europe,"[""L'Hotel Lille Europe est un établissement 3 étoiles situé au cœur du quartier des affaires international, à seulement 250 mètres de la gare de Lille-Flandres et à 17 minutes de route du stade..."", '4 476 expériences vécues']","['8,1']","avenue Le Corbusier, Centre de Lille, 59777 Lille, France",50.63788756,3.072685,https://www.booking.com/hotel/fr/lille-europe.fr.html?aid=304142
348,Logis Auberge de l'Isard,"[""Le Logis Auberge De L'isard est situé dans l'Ariège, au cœur du village de St Lary. Son restaurant sert une cuisine traditionnelle préparée avec des produits locaux. "", '73 expériences vécues']","['7,9']","D618, 09800 Saint-Lary, France",42.930451,0.8937865,https://www.booking.com/hotel/fr/logis-auberge-de-l-isard.fr.html?aid=304142
349,Hotel Victor Hugo & Spa,"[""L'Hotel Victor Hugo & Spa propose un hébergement à 50 mètres de la gare de Besançon-Viotte et à seulement 15 minutes à pied du centre-ville historique de Besançon. "", '810 expériences vécues']","['8,5']","6, Rue de La Viotte, 25000 Besançon, France",47.24741871,6.02364331,https://www.booking.com/hotel/fr/logis-de-france-florel.fr.html?aid=304142
350,LOGIS DU GRAND PIN,"[""Offrant une vue sur le jardin, le LOGIS DU GRAND PIN est situé à Bayeux, à 3,9 km du musée de la Tapisserie de Bayeux. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. "", '217 expériences vécues']","['9,5']","14 Rue des Brunelles, 14400 Bayeux, France",49.2520036,-0.6698477,https://www.booking.com/hotel/fr/logis-du-grand-pin.fr.html?aid=304142
351,Les deux mas,"['Hébergement géré par un particulier', ""Situé à Bormes-les-Mimosas, à 2,7 km de la Grande Plage et de la plage de l'Anglade, l'établissement Les deux mas propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation et..."", '30 expériences vécues']","['9,4']","les deux mas 59 Rue des Hortensias, 83230 Bormes-les-Mimosas, France",43.14393659,6.33632324,https://www.booking.com/hotel/fr/lou-mazet-bormes-les-mimosas.fr.html?aid=304142
352,ibis Styles Bayonne,"[""Situé sur les rives de l'Adour et offrant une vue exceptionnelle sur la ville médiévale de Bayonne, l'ibis Styles Bayonne se trouve à quelques pas de la cathédrale du XIIe siècle. "", '882 expériences vécues']","['8,1']","1 place de la République, 64100 Bayonne, France",43.49540574,-1.47082418,https://www.booking.com/hotel/fr/loustau.fr.html?aid=304142
353,Le Madeloc Hôtel & Spa,"[""Situé à 500 mètres du centre-ville de Collioure et à 10 minutes à pied de la plage, l'hôtel Madeloc propose une piscine extérieure chauffée ouverte toute l'année, un solarium sur le toit, un jacuzzi..."", '717 expériences vécues']","['8,8']","24 Rue Romain Rolland, 66190 Collioure, France",42.52876467,3.07865426,https://www.booking.com/hotel/fr/madeloc.fr.html?aid=304142
354,Residence Les Balcons de Collioure - maeva Home,"[""Situé à Collioure, à moins de 6 minutes à pied du château royal de Collioure, l'établissement Maeva Particuliers Residence Les Balcons de Collioure propose des hébergements avec un coin salon et une..."", '36 expériences vécues']","['7,0']","28 Route de Port-Vendres, 66190 Collioure, France",42.52507267,3.09015687,https://www.booking.com/hotel/fr/maeva-particuliers-residence-les-balcons-de-collioure.fr.html?aid=304142
355,Au Coeur d'Amiens,"['Hébergement géré par un particulier', ""Situé à Amiens, à seulement 3,1 km du Zénith, l'établissement Au Coeur d'Amiens propose un service de prêt de vélos, un jardin et une réception ouverte 24h/24. "", '45 expériences vécues']","['9,5']","15 Boulevard du Cange, 80000 Amiens, France",49.8961553,2.3063681,https://www.booking.com/hotel/fr/maison-au-coeur-de-la-ville-amiens1.fr.html?aid=304142
356,Maison Barbillon Grenoble,"['La Maison Barbillon Grenoble vous accueille à Grenoble, à seulement 100\xa0mètres de la gare. ', '983 expériences vécues']","['8,3']","10, Rue Barbillon, 38000 Grenoble, France",45.1907933,5.71669668,https://www.booking.com/hotel/fr/maison-barbillon-grenoble.fr.html?aid=304142
357,Maison CÉDÉJI,"['Hébergement géré par un particulier', 'La Maison CÉDÉJI est située à Baudinard. Gréoux-les-Bains se trouve à 30 km. ', '9 expériences vécues']","['9,3']","5 Rue du Grand Puits, 83630 Baudinard, France",43.71601901,6.13378942,https://www.booking.com/hotel/fr/maison-cedeji-baudinard-sur-verdon.fr.html?aid=304142
358,Maison Couquets Bauduen,"['Hébergement géré par un particulier', ""Située à 1,6 km de Bauduen, cette maison de vacances dispose d'un jardin de 3 000 m2 avec barbecue et d'une terrasse bien exposée offrant une vue sur le lac. "", '23\xa0commentaires externes']",[],"75 chemin des couquets, 83630 Bauduen, France",43.72849754,6.18681986,https://www.booking.com/hotel/fr/maison-couquets.fr.html?aid=304142
359,Les Epicuriens du Rempart,"['Hébergement géré par un particulier', ""Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'établissement Les Epicuriens du Rempart propose des hébergements à Eguisheim, à seulement 100 mètres du marché de Noël. "", '5 expériences vécues']","['9,4']","14 Rue du Rempart Sud, 68420 Eguisheim, France",48.04184688,7.30553499,https://www.booking.com/hotel/fr/maison-du-rempart-eguisheim.fr.html?aid=304142
